model,method,main_point_given,main_point_inferred,main_point_error (%),middle_point_given,middle_point_error (%),time
48,SLSQP,[0.49570317 1.2861618  1.49425683],[0.49574698 1.28605219 1.49415995],0.007511757212548756,[0.26458846 0.82559472 0.02121919],33.8015440583021,30.847764015197754
48,SLSQP,[0.23598973 0.05778868 0.26851717],[0.23599053 0.05778979 0.26851634],0.00044069275968136243,[0.43547308 0.91863302 0.07862139],88.64017756597558,8.236145734786987
48,SLSQP,[1.50306694 1.23653234 0.06736209],[1.50306777 1.2365333  0.06736213],6.518583077389524e-05,[0.52417462 0.02764274 0.70941034],70.79970649769447,25.474888563156128
48,SLSQP,[2.0745159  0.09068295 0.32092582],[2.03867819 0.09102034 0.32083286],1.7057049282988028,[0.76592736 0.11423476 0.35780952],5.322957419104983,30.20815396308899
48,SLSQP,[1.77859615 0.38657179 0.5472413 ],[1.77748646 0.38705925 0.54765228],0.06733766777868133,[0.14548021 0.31139322 0.58072659],23.365054306386305,31.90541410446167
48,SLSQP,[0.45761467 0.53806516 0.24172946],[0.45763532 0.53805273 0.24173196],0.003245496913500074,[0.99233624 0.51456302 0.16394829],12.507075925952373,32.083171129226685
48,SLSQP,[0.79020284 2.01301704 0.660351  ],[0.79020135 2.01301646 0.66035011],8.133746373945527e-05,[0.60813306 0.01146892 0.89262637],76.3587791601993,18.797159433364868
48,SLSQP,[0.1961219  0.48471647 0.20038483],[0.19612447 0.48471708 0.20038678],0.000586968449773883,[1.11283985 0.18911443 0.16812096],84.44607098513694,8.841537237167357
48,SLSQP,[0.45127306 1.40885225 1.62635177],[0.45127227 1.40885136 1.62635404],0.00011675098813092693,[0.95625167 0.19465912 0.1263549 ],66.49857871067857,32.02769613265991
48,SLSQP,[0.7403458  0.79360901 0.71519342],[0.7403444  0.79360814 0.71519248],0.00014614887721436714,[0.28207138 0.51907904 0.56569553],0.002450530918064866,11.282817602157593
48,SLSQP,[0.82812126 1.30435573 1.11105208],[0.82811966 1.30435685 1.11105086],0.00012082529891075525,[0.22119064 0.85722649 0.67451299],15.370685000821226,22.292429685592648
48,SLSQP,[2.10912788 0.27174756 0.76872558],[2.06223105 0.26938049 0.75742942],2.135826086088424,[0.49626421 0.41635084 0.69776527],40.03437004906932,10.303216695785524
48,SLSQP,[0.33949558 0.19210592 1.86279269],[0.33950568 0.19208478 1.86278427],0.0013080435037908665,[1.01099471 0.42008258 0.33270499],70.14152721811845,31.676818370819092
48,SLSQP,[0.22072298 1.21365267 0.00341696],[0.22062504 1.21366665 0.00351873],0.011505595390723508,[0.31369556 0.78539018 0.72965816],13.495502344059535,30.184489727020264
48,SLSQP,[1.31816121 0.55327325 1.75838042],[1.31627867 0.55263591 1.75576237],0.14504585762071828,[0.446305   0.45878063 0.00900015],68.06162328048079,20.348825693130493
48,SLSQP,[1.85927666 0.98731836 0.45087672],[1.853476   0.98261215 0.4501089 ],0.3487862838721457,[0.86822724 0.25752986 0.08102403],11.507425062827807,32.17744779586792
48,SLSQP,[1.88756384 0.79990312 0.74674051],[1.88756118 0.79990306 0.74673985],0.00012588690134525242,[0.37379095 0.46786622 0.45664556],10.73368520126045,26.42186570167541
48,SLSQP,[0.84508346 0.87066578 0.39760659],[0.84508495 0.87066523 0.3976004 ],0.0005001230410320461,[0.10504395 1.13702113 0.01696583],20.056417798512552,31.535566806793213
48,SLSQP,[0.58906189 0.11865597 0.18079026],[0.58906202 0.11865762 0.18078964],0.00028203172491732134,[0.94868415 0.6457145  0.06424108],56.43164383816732,9.197564601898193
48,SLSQP,[1.58438636 0.64906593 1.47731888],[1.57663724 0.64575521 1.46909694],0.52061299830458,[0.81683791 0.20132163 0.2020406 ],36.46098827257481,16.818424224853516
48,SLSQP,[1.26375074 0.50355631 0.35646637],[1.26375242 0.50355751 0.35646756],0.00016936441528879695,[0.8035962  0.41746748 0.21963678],0.0018103996613605953,14.337427616119385
48,SLSQP,[0.53201443 0.29490707 0.67739854],[0.53039948 0.29618383 0.67653643],0.2451494791904609,[0.10169031 0.84641556 0.32298022],17.715127077190164,31.443785190582275
48,SLSQP,[1.14064888 1.94785022 0.00478217],[0.96553968 1.69626586 0.03527427],13.646564589660478,[0.35024902 1.02491763 0.09268975],3.0949597481555498,29.637897968292236
48,SLSQP,[0.59316705 1.45515104 0.16665416],[0.59323885 1.45508706 0.16661645],0.006537002303848678,[0.92560907 0.11671982 0.13487454],49.536346890847575,29.600467920303345
48,SLSQP,[0.62516854 1.93296136 0.13865182],[0.61860155 1.90072538 0.13683525],1.6180656012084322,[0.83679035 0.68297523 0.17117623],40.50732691988018,28.573471784591675
48,SLSQP,[1.10177807 0.73189046 0.86260459],[1.10177805 0.73189027 0.86260549],5.8459768694666944e-05,[0.35736278 0.45083398 0.82600546],0.000590169200045206,12.511118650436401
48,SLSQP,[0.21119001 0.49451327 2.18665708],[0.2111888  0.49451417 2.18665721],6.694349582363005e-05,[0.29717195 0.84315506 0.53844482],50.074616560779845,18.83619236946106
48,SLSQP,[1.32545969 0.48036094 1.32113777],[1.3254603  0.48036023 1.32113744],5.141396882377464e-05,[0.53994659 0.24801766 0.14403936],0.001463956501946424,15.473343133926392
48,SLSQP,[1.66092135 0.82141046 1.31602668],[1.6362269  0.81404906 1.29985049],1.3386945524026341,[0.40306056 0.75301815 0.66730039],29.042840464304067,11.041359663009644
48,SLSQP,[1.3575045  1.59099603 0.17525829],[1.27717758 1.49237744 0.17551076],6.060390567489753,[0.66538124 0.09624568 0.72399734],70.59318558838275,16.873551845550534
48,SLSQP,[1.57640142 1.50194688 0.04523897],[1.51838221 1.44230133 0.04670568],3.821350563216184,[0.56043003 0.25730235 0.13250989],25.549234859669966,13.49850869178772
48,SLSQP,[0.59247546 1.88260258 0.77384401],[0.5924741  1.88259585 0.77384227],0.00033425683877460897,[0.41192389 1.04670686 0.12133001],10.713799533627084,31.339582681655887
48,SLSQP,[1.75631065 1.26122966 0.56819235],[1.75630693 1.26122728 0.56819185],0.0001991221913254,[0.70124243 0.01907213 0.66197163],50.39573449155893,23.974301099777218
48,SLSQP,[0.06691702 1.83562703 0.67322118],[0.0669155  1.83562817 0.67321971],0.00012237261510342527,[0.32115204 0.80084348 0.47886112],0.0010334465876691787,19.726131439208984
48,SLSQP,[0.40518798 2.11440203 0.62816776],[0.38495264 2.02199147 0.61815748],4.241783952219287,[0.18897728 1.02213414 0.47945949],0.016110792613492412,30.526255369186398
48,SLSQP,[2.19354643 0.15579638 0.41251695],[2.03204611 0.15608118 0.39308425],7.270196889670809,[0.19255815 0.62101786 0.51343902],71.14161919786841,27.195065021514893
48,SLSQP,[1.2613343  1.48159147 0.61714875],[1.26031566 1.48056673 0.61644821],0.07866346289448606,[0.13899748 0.42161609 0.60618609],43.154137242529686,31.99598264694214
48,SLSQP,[1.92602114 1.17520449 0.42146799],[1.60957206 0.95648404 0.35599728],17.000627827674407,[0.82168453 0.06133414 0.15811125],34.34276266784709,14.167016744613647
48,SLSQP,[0.36471317 1.73688138 1.07285705],[0.36471433 1.73688102 1.0728568 ],5.988382089794345e-05,[0.36089728 0.00829737 0.24977904],29.47516269148195,24.235265493392944
48,SLSQP,[0.57331785 1.27743261 1.01279914],[0.57331693 1.27743203 1.01279807],8.822511790578036e-05,[0.50833669 0.73245042 0.44886472],0.0009425354607139767,16.388949394226074
48,SLSQP,[0.93720917 0.04143849 0.59839775],[0.93721059 0.04143605 0.59839829],0.00025789845322785027,[0.75048992 0.06071578 0.12663974],0.002813950605444457,14.222872257232664
48,SLSQP,[0.37891196 0.24976886 1.43190628],[0.37891218 0.2497699  1.43190571],8.066583563555705e-05,[0.35777726 0.38284831 0.54775027],0.00013796559258796268,16.265718698501587
48,SLSQP,[1.32925802 1.30745978 1.07273937],[1.32925181 1.30745228 1.07272338],0.000870527711054228,[0.62757688 0.16956489 0.72421419],12.043552329376388,32.6369423866272
48,SLSQP,[1.29244882 1.80809304 0.48018251],[1.24399588 1.73339159 0.48177596],3.916494680916378,[0.56022558 0.41621001 0.90358605],52.279342495223716,30.32112526893616
48,SLSQP,[1.63013599 0.56324351 1.29094092],[1.6301106  0.56326969 1.29094679],0.0017144875224969706,[0.28927567 0.66396835 0.37041601],25.501688158712376,28.81541347503662
48,SLSQP,[0.39586594 0.92738662 1.91887479],[0.39586552 0.92738626 1.91887479],2.5820868089467602e-05,[0.82054638 0.03035761 0.62002775],39.615624246035615,21.643269538879395
48,SLSQP,[1.82534279 0.22355852 0.8580946 ],[1.82532632 0.22355401 0.85810219],0.0009209022368042609,[0.17749413 1.03723909 0.23047566],52.5083993657404,30.625454425811768
48,SLSQP,[1.16605854 1.72967464 0.68219675],[1.14013986 1.67739618 0.66743495],2.742431542024541,[0.83024119 0.62056703 0.48224964],14.604080498620188,29.79712581634521
48,SLSQP,[1.65017757 0.77905571 0.52312702],[1.65013126 0.77904701 0.52313463],0.0025141703224085747,[0.04415258 0.43220761 0.75534046],49.81200538318173,30.122738361358643
48,SLSQP,[0.60798391 0.87723432 0.42589899],[0.60799509 0.87728923 0.42589274],0.00490687915307845,[0.39611352 0.03501519 0.41554276],2.6132751792775477,30.545254230499268
48,SLSQP,[0.79982056 0.51766239 1.93915258],[0.79976657 0.51752217 1.93877305],0.01889280316526941,[0.90875115 0.62774433 0.10188168],61.99868659897411,30.03433108329773
48,SLSQP,[0.52408685 1.03174083 0.79354705],[0.52408652 1.03174338 0.793551  ],0.0003358989918529948,[0.42458074 0.26104772 0.76564442],0.00011296282718575213,13.781380653381348
48,SLSQP,[0.49677774 0.37299004 2.18055525],[0.49677785 0.37298846 2.18055591],7.569284955851966e-05,[0.50306171 0.25426328 0.00073402],95.0939253842,27.408509969711304
48,SLSQP,[1.64423198 1.58497577 0.13178896],[1.51173202 1.43846746 0.13725279],8.638510030439816,[0.81340646 0.3063561  0.37995219],35.16072728960845,28.9638934135437
48,SLSQP,[1.31181915 1.45733681 0.88500454],[1.31181217 1.45733738 0.88499039],0.0007342413337133762,[0.89066089 0.13907746 0.41345377],26.11079970921144,29.72546100616455
48,SLSQP,[0.23962165 1.14979482 1.13344256],[0.23962231 1.14979486 1.13344331],6.124541475310877e-05,[0.45246724 0.51827517 0.38164801],0.00033775031604281166,15.616620063781738
48,SLSQP,[8.53028097e-01 1.92095888e+00 1.85112644e-03],[0.81476259 1.81396677 0.00713237],5.4119990872398045,[1.07255398 0.30576017 0.2722109 ],66.28321189964683,30.105379104614254
48,SLSQP,[0.30672883 0.23986101 0.3941138 ],[0.30672652 0.23986309 0.39411231],0.0006225104958397114,[0.74774815 0.07270617 0.78747469],19.682616750972816,30.17556381225586
48,SLSQP,[1.5360566  0.4098081  0.41307041],[1.53597611 0.40993334 0.413056  ],0.009106094044792028,[0.37661839 0.57232505 0.34715447],17.623137935415986,29.3673312664032
48,SLSQP,[0.62685194 1.97608254 0.8263093 ],[0.62683019 1.97602894 0.82631592],0.002608594936681657,[0.47937222 0.0545283  0.6736217 ],60.89821856554038,29.088161945343018
48,SLSQP,[0.92144397 1.99054898 0.04112716],[0.79838262 1.68958641 0.03480419],14.823692675147118,[0.92729758 0.32001503 0.00402928],58.12557363755785,21.223268747329712
48,SLSQP,[0.30548877 0.80077759 1.87054972],[0.30548971 0.8007793  1.87054718],0.00015554575508971722,[0.65574537 0.07461878 0.43399959],22.574917568180126,29.094529390335087
48,SLSQP,[0.34874356 2.18214487 0.30712288],[0.33250363 2.08156674 0.29847908],4.582846154629342,[0.1330506  0.07393482 1.12159458],89.80046516982244,13.603732824325562
48,SLSQP,[0.60959227 1.89681149 0.46384573],[0.60952408 1.89667007 0.46390095],0.008135551238414012,[0.804152   0.68980218 0.16272911],24.864866922679663,29.20936107635498
48,SLSQP,[0.80351    0.77429597 1.43319757],[0.80351079 0.77429614 1.43319799],5.0044229477283066e-05,[0.51884064 0.02743329 0.7413557 ],0.0009164666960431076,13.596747636795044
48,SLSQP,[1.06648242 0.35554194 1.90398293],[1.06648191 0.35554209 1.90398341],3.252128873623665e-05,[0.51859417 0.73616605 0.15227838],58.033766809416036,29.040411949157715
48,SLSQP,[0.73118819 1.67484992 0.05869674],[0.73116573 1.67484773 0.05866694],0.002043948299739784,[0.21808262 0.50611917 0.36789578],28.41883990257905,29.10972833633423
48,SLSQP,[0.40621478 1.80145539 1.0811164 ],[0.40621388 1.80145352 1.0811162 ],9.791415374934649e-05,[0.22905334 0.10927782 0.54789048],18.73725477852445,28.7986843585968
48,SLSQP,[0.73208672 0.49854415 0.24840018],[0.73185289 0.49836553 0.24759928],0.09275401490062506,[0.36600412 0.99463304 0.31836972],3.7824422284189314,28.817336320877075
48,SLSQP,[0.99558049 1.94970126 0.12239246],[0.97254359 1.90693388 0.12305922],2.215716984455794,[0.07960439 0.30724564 1.01118103],83.04129852367794,23.388447523117065
48,SLSQP,[1.82635517 0.48122155 0.117703  ],[1.82507249 0.48068667 0.11680458],0.08744922838846758,[1.07060925 0.12037913 0.01531029],4.790034314118381,28.423434019088745
48,SLSQP,[1.66223919 1.58588465 0.08891198],[1.54222895 1.46985618 0.09005308],7.260685212830178,[0.72715677 0.46751453 0.72675211],43.789131289334385,28.372872352600094
48,SLSQP,[2.03563998 0.74730677 0.34603336],[1.96061462 0.73908794 0.3403022 ],3.4469242312947,[0.66731152 0.84291797 0.29223784],29.776601016972734,28.399126291275024
48,SLSQP,[0.78999744 1.94008665 0.02710362],[0.76432548 1.8708158  0.0352609 ],3.5477842677184923,[0.25104328 0.62134656 0.78248585],58.6773122297466,28.42912006378174
48,SLSQP,[1.33037546 1.75253887 0.17336851],[1.16654225 1.59495346 0.15430214],10.335601709349515,[0.49052778 1.03117803 0.06733416],5.17758702662638,17.998672962188717
48,SLSQP,[0.93823741 0.04394435 1.00682867],[0.93777719 0.04537093 1.00727374],0.11356101406123052,[0.83295424 0.51918847 0.5532252 ],11.83151893207916,28.87221169471741
48,SLSQP,[0.46490933 1.77435996 1.3366203 ],[0.46490802 1.77436006 1.33661973],6.315992742239834e-05,[1.03037025 0.45257948 0.07936906],72.45822336131255,22.784525871276852
48,SLSQP,[0.45436924 0.77367397 1.67741259],[0.45448061 0.77367473 1.67728039],0.009086930810654202,[0.25473954 0.63497928 0.18292956],51.780997451212905,28.79756474494934
8,COBYLA,[0.16727985 0.1909834  0.13820089],[0.15515155 0.18108619 0.13254921],5.7576193925383885,[0.10040248 0.0101909  0.07001103],86.85631542187322,1.1034083366394043
8,COBYLA,[0.1864629  0.13616006 0.13305214],[0.1785231  0.13161938 0.13049399],3.5640741279605948,[0.11083102 0.01893407 0.0930258 ],47.85519943249646,1.1144449710845947
8,COBYLA,[0.29706482 0.0196839  0.01198285],[0.1936713  0.03966099 0.04433189],36.972559580684134,[0.09622614 0.06820241 0.0911566 ],13.429256163264911,0.3823018074035645
8,COBYLA,[0.22683104 0.08751721 0.08326186],[0.19636251 0.08703938 0.07495382],12.29016022379208,[0.07678845 0.08144644 0.02618688],19.290158959093848,0.6658594608306885
8,COBYLA,[0.09985761 0.04174361 0.02474132],[0.09986403 0.0417351  0.02473737],0.010241026275351093,[0.09378916 0.00841266 0.05886718],7.546086808099114,0.14717578887939453
8,COBYLA,[0.2332135  0.09967351 0.02116132],[0.19966815 0.09721718 0.02156451],13.217031240139852,[0.08397943 0.09993307 0.0219626 ],0.007657103621851955,0.2761449813842773
8,COBYLA,[0.15807834 0.16284046 0.15300484],[0.15621628 0.16175832 0.15218493],0.8419416263485932,[0.09323763 0.00713994 0.0585994 ],90.6646923162305,1.1076083183288574
8,COBYLA,[0.21179365 0.14062637 0.08758639],[0.19035062 0.13273204 0.0849674 ],8.553436113356861,[0.0456748  0.07126187 0.06554951],14.246425774705296,1.005798578262329
8,COBYLA,[0.02090948 0.16003955 0.15206133],[0.02092284 0.16004675 0.15208169],0.011454878784699632,[0.11955553 0.04367721 0.04864934],89.37127798094261,0.3182060718536377
8,COBYLA,[0.26243535 0.03025663 0.10026795],[0.19926285 0.02887935 0.09507681],22.43767003690082,[0.05559559 0.01929525 0.06143106],35.78012710420064,0.4002838134765625
8,COBYLA,[0.05887068 0.04046082 0.08533472],[0.05887802 0.040458   0.08533167],0.007578059413650313,[0.01987966 0.01574826 0.08709823],47.65996828919839,0.12356996536254886
8,COBYLA,[0.12004566 0.0920213  0.23003701],[0.1201405  0.09209828 0.23012197],0.054042860452527534,[0.04154732 0.06533378 0.01390876],98.1906090643462,0.655933141708374
8,COBYLA,[0.13693101 0.17196819 0.15868596],[0.13684954 0.17190645 0.15859702],0.049975669881150465,[0.09488622 0.08490116 0.05261331],46.69309639950096,0.7903196811676025
8,COBYLA,[0.01333061 0.17084526 0.12506093],[0.01334594 0.17084412 0.12508096],0.011898990137948665,[3.54546442e-02 3.00293710e-02 8.45045117e-05],95.53859622792015,0.2375924587249756
8,COBYLA,[0.07221586 0.20681948 0.0022738 ],[0.07220778 0.20683394 0.00225731],0.01066874965000496,[0.06310131 0.00498028 0.03225523],91.65670783104387,0.18210458755493164
8,COBYLA,[0.25942674 0.07255028 0.03367087],[0.19852688 0.07220329 0.03900897],22.519202689754678,[0.03026227 0.0664148  0.05161388],13.23862473954798,0.45988106727600103
8,COBYLA,[0.17776828 0.14090219 0.05988765],[0.17770382 0.14086653 0.05986292],0.033118860539924674,[0.12542774 0.03618407 0.02753728],83.62456176039245,0.492818832397461
8,COBYLA,[0.03698766 0.26630259 0.12583299],[0.03679255 0.26524566 0.12537902],0.39304129779796976,[0.07081367 0.08320709 0.08454982],53.68517018402356,1.1477398872375488
8,COBYLA,[0.08114487 0.19568049 0.01383084],[0.08115439 0.19568757 0.01384023],0.007126261114057444,[0.01003864 0.09822691 0.05307737],32.046559485673924,0.13876581192016602
8,COBYLA,[0.10920248 0.17205805 0.10577622],[0.10919986 0.17204015 0.10576286],0.009794474856479213,[0.07981057 0.01087377 0.08975297],53.99868240369873,0.2824864387512207
8,COBYLA,[0.00598329 0.17572751 0.13353587],[0.00598733 0.17571763 0.13354745],0.007136290474112983,[0.1072564  0.09176792 0.00846431],79.47334162233382,0.2352268695831299
8,COBYLA,[0.236532   0.16435692 0.05854119],[0.1907697  0.14657214 0.05068867],16.916534634314925,[0.08073131 0.09346835 0.0268244 ],12.68455736016412,0.6561076641082764
8,COBYLA,[0.02947542 0.09103728 0.12645147],[0.02947388 0.09105082 0.12644129],0.010728594497595324,[0.01274515 0.05676334 0.0663492 ],38.195475202773736,0.15254616737365725
8,COBYLA,[0.00457004 0.00659497 0.19894337],[0.00459217 0.00660976 0.19894785],0.013556735780444223,[0.06103304 0.08818962 0.00406044],99.9996479318142,0.15214848518371582
8,COBYLA,[0.09354112 0.01310433 0.00097684],[0.09355139 0.01310081 0.00097657],0.011500395631616816,[0.04530684 0.04154589 0.09539624],4.5996533682502445,0.10543227195739746
8,COBYLA,[0.16878869 0.13768798 0.00195429],[0.16876081 0.13767439 0.00194869],0.014466615518278571,[0.06814563 0.12455638 0.0191677 ],21.335169565717184,0.23215603828430176
8,COBYLA,[0.06742122 0.02956344 0.21571235],[0.06742847 0.02958966 0.21576917],0.02764138932522276,[0.09906824 0.07657155 0.07105647],55.06468326367695,0.5063638687133789
8,COBYLA,[0.00773859 0.16190846 0.09025279],[0.00773056 0.16191966 0.09024425],0.008738407625076338,[0.07602922 0.03061242 0.01063531],99.98583042648714,0.15628933906555176
8,COBYLA,[0.14637846 0.0462556  0.09418473],[0.14637054 0.04626348 0.09418057],0.00662422280157314,[0.07120297 0.0245095  0.0609738 ],78.07746939341177,0.12566184997558594
8,COBYLA,[0.20242354 0.15570894 0.02773211],[0.18918567 0.15140362 0.0291331 ],5.4462990391726676,[0.01002728 0.09689566 0.06651621],18.430310769266367,1.096914768218994
8,COBYLA,[0.07910803 0.01836487 0.23848643],[0.07910742 0.01835356 0.2385219 ],0.014777358065017744,[0.03800189 0.08857867 0.01847536],62.93934053910388,0.5936532020568848
8,COBYLA,[0.10702338 0.14943091 0.08297951],[0.10702209 0.14944106 0.08296658],0.00817895922386869,[0.06997775 0.03504214 0.09044282],34.329243995515945,0.1565847396850586
8,COBYLA,[0.15920482 0.06369686 0.20036634],[0.15932434 0.06375611 0.20044504],0.0587299847597306,[0.08538865 0.10544441 0.00737087],99.46181940146784,0.3482348918914795
8,COBYLA,[0.2439725  0.05107642 0.07979317],[0.19727507 0.05728742 0.07501696],18.09178927882124,[0.0158298  0.06756006 0.00091035],57.1320290842239,0.771153450012207
8,COBYLA,[0.19128488 0.14754094 0.1508373 ],[0.17297271 0.14032289 0.14304878],7.432731406182038,[0.00891375 0.01840741 0.01057823],44.71307663424529,1.1130449771881104
8,COBYLA,[0.19123229 0.18170696 0.14095138],[0.166174   0.16586329 0.12871431],10.72358978297345,[0.08032891 0.06134484 0.04799612],51.56348338543837,0.8810842037200928
8,COBYLA,[0.09016637 0.22074369 0.11206877],[0.09015378 0.22072324 0.1120361 ],0.015388187782087727,[0.01076498 0.10411778 0.04930727],25.304654893002606,0.2296102046966553
8,COBYLA,[0.07487009 0.10944216 0.19901839],[0.07486716 0.10945738 0.19903979],0.011047559887274868,[0.01332201 0.11234737 0.05096447],98.46444096552912,0.1780688762664795
8,COBYLA,[0.03184627 0.24685117 0.01240427],[0.03186027 0.2467859  0.0124194 ],0.02746349130687031,[0.03694197 0.11631316 0.03903336],14.178322379757947,0.4619560241699219
8,COBYLA,[0.0563015  0.00452241 0.22055086],[0.05631206 0.00451571 0.2205543 ],0.005698662314629154,[0.00791106 0.13974054 0.03774514],96.0496689624902,0.20839715003967285
8,COBYLA,[0.24894092 0.05312291 0.13439051],[0.19367443 0.05969421 0.11628877],20.332352574163515,[0.08281157 0.10485365 0.03529863],42.59466019669132,0.4672338962554932
8,COBYLA,[0.1716611  0.01149853 0.14707575],[0.1716573  0.01150738 0.1470695 ],0.00507172565498144,[0.007896   0.03722831 0.0649585 ],47.56872543331471,0.10285758972167967
8,COBYLA,[0.01417072 0.15306518 0.01510131],[0.01417528 0.15308149 0.01510807],0.011806111287262241,[0.08578455 0.11998083 0.01702232],35.434014903755994,0.13092470169067386
8,COBYLA,[0.25937941 0.02846031 0.01549879],[0.19367062 0.0426728  0.02639666],26.05465086090363,[0.01528494 0.10105769 0.07105867],21.283861341761728,0.4172201156616211
8,COBYLA,[0.23554107 0.16528864 0.01687359],[0.18951544 0.14909513 0.02592346],17.21577978026638,[0.0759957  0.09639259 0.08065792],27.212991337164432,0.6164839267730713
8,COBYLA,[0.11527074 0.09905233 0.14629922],[0.11532472 0.09906019 0.14631442],0.02684400806840431,[0.03524561 0.05170851 0.00015597],99.9999614476257,0.1709284782409668
8,COBYLA,[0.06413289 0.15433035 0.17742359],[0.06416144 0.15435435 0.17748008],0.027773039022392084,[0.0171071  0.11969055 0.05585059],63.240744737043464,0.5373980998992921
8,COBYLA,[0.00091189 0.04603305 0.13183134],[0.00091379 0.04604599 0.13182739],0.009785888310113216,[0.12013566 0.05341624 0.06606279],92.6707157745902,0.13248538970947266
8,COBYLA,[0.21809642 0.04963476 0.06318613],[0.19632675 0.04662731 0.0641712 ],9.46470456816116,[0.10061055 0.02236444 0.0605805 ],11.95168362072125,0.8679285049438477
8,COBYLA,[0.0179523  0.15213279 0.00538641],[0.01794886 0.15216508 0.00538785],0.0212040633415038,[0.03754538 0.06986317 0.06808283],8.238323351202006,0.19297051429748532
8,COBYLA,[0.02591435 0.23926103 0.06306466],[0.02591536 0.2392769  0.06306721],0.0064707656003753404,[0.01976241 0.12349704 0.03422966],33.09705239120353,0.4702403545379639
8,COBYLA,[0.06821807 0.04380745 0.15781971],[0.06822025 0.04381842 0.15780558],0.010157599148129005,[0.12842561 0.05920536 0.01525135],99.99924638457199,0.14918231964111328
8,COBYLA,[0.2533824  0.08855073 0.07459828],[0.19688742 0.08764762 0.06098035],20.862720951938567,[0.07481242 0.0838241  0.02735384],8.940255641319757,0.5294401645660399
8,COBYLA,[0.15581297 0.04234115 0.07866251],[0.15580963 0.04233589 0.07866161],0.003505555593625265,[0.09250524 0.04995657 0.00571907],92.01614438984272,0.165449857711792
8,COBYLA,[0.01782627 0.18118009 0.00020591],[0.01787991 0.18104166 0.00024584],0.08444348144051753,[0.09240612 0.03056408 0.11141227],66.80359744134037,0.7942965030670166
8,COBYLA,[0.1696475  0.07667466 0.03308739],[0.16961198 0.07668941 0.03309305],0.020562667591532014,[0.12095055 0.08142414 0.01360115],30.287348834382406,0.4671213626861572
8,COBYLA,[0.14355052 0.03172273 0.08945566],[0.14355195 0.03172374 0.0894473 ],0.00496512869863837,[0.00523901 0.10417535 0.06219286],81.33216038379817,0.17624211311340332
8,COBYLA,[0.1265944  0.25810913 0.02123963],[0.12372722 0.25451784 0.02121085],1.5941966879330098,[0.06524079 0.03175836 0.07464138],89.06328203249815,1.1447584629058838
8,COBYLA,[0.02627779 0.18324842 0.0650555 ],[0.02628526 0.18320955 0.06505396],0.02018896250162181,[0.13526792 0.00439709 0.04190107],95.54852631119324,0.16400551795959473
8,COBYLA,[0.03238997 0.23591031 0.11648262],[0.03240126 0.23596337 0.11648289],0.020463299449817337,[0.09381813 0.10018776 0.01479701],90.21614970241274,0.2924933433532715
8,COBYLA,[0.07990923 0.27602121 0.02759716],[0.07975951 0.27567186 0.02761325],0.1317794417445233,[0.07703323 0.02340145 0.00970399],94.9949490337728,0.969813108444214
8,COBYLA,[0.17466596 0.11122855 0.04374521],[0.1746182  0.11119223 0.043747  ],0.028359155640103106,[0.10327504 0.02970367 0.01373991],48.719136109890044,0.364952564239502
8,COBYLA,[0.23604572 0.00974404 0.00027167],[0.18274295 0.02114054 0.01515386],23.91676337329202,[0.10885561 0.0456681  0.04754762],0.009253466021778888,0.2096259593963623
8,COBYLA,[0.08729595 0.11808989 0.21619823],[0.08731816 0.11810242 0.21623191],0.016163731063532718,[0.08094322 0.07667176 0.04326574],67.77192835613985,0.6288542747497559
8,COBYLA,[0.18456677 0.17377848 0.07601808],[0.17771547 0.17121856 0.07354966],2.9167102691331066,[0.03802253 0.12734118 0.01015805],17.059431045958846,1.1743323802947998
8,COBYLA,[0.07602124 0.23950347 0.14506409],[0.07584225 0.23915079 0.14487694],0.15079928869261186,[0.04650345 0.02233351 0.05396356],71.47493480037981,1.106194257736206
8,COBYLA,[0.19003375 0.17249364 0.01122094],[0.18494776 0.16977876 0.01178432],2.2549237931036696,[0.09887764 0.06436196 0.04496189],50.012596241472494,1.1291794776916504
8,COBYLA,[0.16283331 0.16660216 0.161923  ],[0.15282937 0.15923343 0.15750547],4.648023865097311,[0.02587326 0.02829898 0.133374  ],38.975545748362656,1.0943646430969238
8,COBYLA,[0.00075888 0.09830524 0.26299765],[0.00075591 0.09836747 0.26315952],0.06177331103257384,[0.10320089 0.10055641 0.03583158],97.43042221920736,0.9319796562194824
8,COBYLA,[0.08379412 0.09662402 0.23781737],[0.08386552 0.09667948 0.23790205],0.04587366781539555,[0.12551554 0.03682271 0.00592441],99.6221773816982,0.5697317123413086
8,COBYLA,[0.15667253 0.12683195 0.21026511],[0.14587089 0.12259178 0.19950913],5.431994697879318,[0.07845716 0.10333118 0.04950041],51.33796437995743,1.1128690242767334
8,COBYLA,[0.06686438 0.01956584 0.28663116],[0.06602972 0.01958686 0.28460704],0.7422835533239608,[0.04085333 0.10017217 0.0671082 ],76.23122658227877,1.1050987243652344
8,COBYLA,[0.15587929 0.22101255 0.06989601],[0.1522763  0.21744404 0.06881276],1.8563384657065232,[0.11437501 0.05930194 0.03212638],71.68448308345857,1.1355881690979004
8,COBYLA,[0.19402102 0.14864036 0.10898483],[0.18298715 0.14399907 0.1065855 ],4.561981826540043,[0.02885531 0.0560679  0.06442882],29.809515428951894,1.142052173614502
